Date,Close,High,Low,Open,Volume,Date_final
2021-08-27,145.19879150390625,145.3453522818871,143.4692997760321,144.1044163600025,55802400,2021-08-27
2021-08-30,149.61537170410156,149.97691325126357,145.20860233340446,145.5896753840009,90956700,2021-08-30
2021-08-31,148.35487365722656,149.3026732146875,147.8272249811444,149.16587817080352,86453100,2021-08-31
2021-09-01,149.019287109375,151.43275399237308,148.85317992388826,149.3319699829077,80313700,2021-09-01
2021-09-02,150.13319396972656,151.1787105563669,148.91180444862712,150.34815971820325,71115500,2021-09-02
2021-09-03,150.76834106445312,151.09078972052774,149.5860293255129,150.24069238740682,57808700,2021-09-03
2021-09-07,153.10360717773438,153.66055299380585,150.85624768920798,151.42297416263037,82278300,2021-09-07
2021-09-08,151.559814453125,153.4456331023822,150.45567332943037,153.38700877891932,74420200,2021-09-08
2021-09-09,150.54360961914062,152.53691096459315,150.4263460744376,151.93110647020356,57305700,2021-09-09
2021-09-10,145.5603485107422,151.92134106933233,145.2965241455898,151.45233157203938,140893200,2021-09-10
2021-09-13,146.1270294189453,147.95422317305022,145.34533722841422,147.18231163973152,102404300,2021-09-13
2021-09-14,144.7297821044922,147.61227358439965,143.5474852815467,146.9087519585389,109296300,2021-09-14
2021-09-15,145.61895751953125,146.0195769004921,143.01983678244974,145.15971382126716,83281300,2021-09-15
2021-09-16,145.38442993164062,145.56031777444971,143.85037245648,145.04244981377065,68034100,2021-09-16
2021-09-17,142.71693420410156,145.41377207009813,142.42379770872697,145.41377207009813,129868800,2021-09-17
2021-09-20,139.66835021972656,141.52485650500037,138.0365754530921,140.50866688674913,123478900,2021-09-20
2021-09-21,140.1471405029297,141.29037444715544,139.51202378684255,140.6356964105484,75834000,2021-09-21
2021-09-22,142.51173400878906,143.0784456211062,140.41093510559722,141.14376881169068,76404300,2021-09-22
2021-09-23,143.46929931640625,143.71357721861844,142.30653411634987,143.29341147385273,64838200,2021-09-23
2021-09-24,143.5572509765625,144.09466540021555,142.2283784515029,142.32609558654582,53477900,2021-09-24
2021-09-27,142.04273986816406,142.6192471706429,140.52822848156046,142.14045701354505,74150700,2021-09-27
2021-09-28,138.66192626953125,141.43691994614318,138.44696050068399,139.97125238193445,108972300,2021-09-28
2021-09-29,139.56088256835938,141.14379894035906,138.77919013309102,139.2091217179658,74602000,2021-09-29
2021-09-30,138.26132202148438,141.07540882378817,138.04635622911155,140.37188712321222,89056700,2021-09-30
2021-10-01,139.3849639892578,139.64878829633227,135.9259954801677,138.65213028813756,94639600,2021-10-01
2021-10-04,135.95533752441406,138.9550779570537,135.10525501528176,138.5153657120816,98322000,2021-10-04
2021-10-05,137.8802490234375,138.98439014714222,136.1703033445533,136.29733265175278,80861100,2021-10-05
2021-10-06,138.74986267089844,138.89642346342436,135.20294239635672,136.2777712400183,83221100,2021-10-06
2021-10-07,140.01036071777344,140.9190825580318,139.45341467529775,139.78562915042673,61732700,2021-10-07
2021-10-08,139.62924194335938,140.87994360098938,139.29702757701324,140.73338282452485,58773200,2021-10-08
2021-10-11,139.5413360595703,141.49555969160025,138.56422424355534,139.0137022391212,64452200,2021-10-11
2021-10-12,138.2711181640625,139.9712984657428,137.8118743166468,139.95175205044632,73035900,2021-10-12
2021-10-13,137.684814453125,138.16358964828814,136.0139468710265,138.00726310614547,78762700,2021-10-13
2021-10-14,140.4695587158203,140.58682224669744,138.27105760850728,138.85733053427336,69907100,2021-10-14
2021-10-15,141.5248565673828,141.58348088448486,140.22529620330172,140.47935479013262,67940300,2021-10-15
2021-10-18,143.19570922851562,143.4790650348245,139.883301471598,140.16665727790686,85589200,2021-10-18
2021-10-19,145.35513305664062,145.75575243725564,143.1957245202807,143.64518755891186,76378900,2021-10-19
2021-10-20,145.8437042236328,146.32249438069462,144.72979735027167,145.29652399244392,58418800,2021-10-20
2021-10-21,146.05862426757812,146.21496568738968,144.485474140878,145.40396134534794,61421000,2021-10-21
2021-10-22,145.28672790527344,146.7426146643611,145.23786934278849,146.26383951681254,58883400,2021-10-22
2021-10-25,145.23789978027344,145.95118723150932,144.24124155296286,145.27697769272697,50720600,2021-10-25
2021-10-26,145.90234375,147.38754297777294,145.5994265625498,145.91210950073977,60893400,2021-10-26
2021-10-27,145.44309997558594,146.30294823636,145.0913391249601,145.94142163499626,56094900,2021-10-27
