Date,Close,High,Low,Open,Volume
2020-07-02,121.42298126220703,122.17234211840142,120.87172473085863,121.66415517323495,5152200
2020-07-06,123.154296875,123.83476232319106,122.20683147355052,122.45661410272484,6156400
2020-07-07,123.04235076904297,124.0070467871078,121.646971865202,121.78478933721057,5622600
2020-07-08,123.40411376953125,123.50747030370873,122.05180444671977,123.05957008394341,6257400
2020-07-09,122.73225402832031,124.40324139957197,121.08709264425202,122.96480619993505,5738600
2020-07-10,122.6288833618164,123.05955305194627,121.81922224149294,122.95619653207379,4282400
2020-07-13,125.0750961303711,126.30680512506522,123.41270430620138,123.69694787643752,6951900
2020-07-14,127.40929412841797,127.81412460780241,125.11812867977267,125.16982007239065,7447100
2020-07-15,127.70217895507812,129.38180135527597,127.67633982365939,128.96834896658288,8512800
2020-07-16,128.55487060546875,128.63238797613874,126.34122263883526,128.06390097190686,9304700
2020-07-17,128.64102172851562,129.70046532172623,128.07253467147817,129.20088698157156,7441100
2020-07-20,128.8563995361328,129.47656505201675,127.84862071557275,129.39903450528257,6191500
2020-07-21,128.9770050048828,130.63938423469384,128.7702787556679,128.85641797859083,5575900
2020-07-22,129.20950317382812,129.55404677832448,127.34902028152638,129.14059445292887,5910200
2020-07-23,128.864990234375,129.9330558390489,128.58074665063927,129.38179913989381,6566300
2020-07-24,127.58158111572266,129.7177121800653,126.64272437265828,129.63157298732733,5405900
2020-07-27,126.77192687988281,128.270662170867,126.49630510559615,126.935583469145,5675200
2020-07-28,126.4704818725586,127.46963885881068,126.40157313457591,126.96143855906311,4842200
2020-07-29,126.22064208984375,127.02169438975008,125.81582475257136,126.0914464655008,4489100
2020-07-30,126.47907257080078,127.04755972116028,125.87613762784194,126.99588146076324,5922500
2020-07-31,125.54882049560547,127.00448611820055,123.99842016060055,126.32403380610354,8259600
2020-08-03,126.91837310791016,127.29735142547382,125.88475525438226,126.09148145368724,4078700
2020-08-04,126.80641174316406,126.80641174316406,125.60054161000616,126.60830732335927,4162200
2020-08-05,127.82276916503906,128.60659121911735,127.30597338066647,128.4257172946359,5467500
2020-08-06,127.09065246582031,128.55492706340345,126.18624331516654,127.82278319311267,4837900
2020-08-07,127.99504089355469,128.0380973494256,126.74608824138703,127.05617095303613,3635100
2020-08-10,127.50406646728516,128.34817537367036,127.23705336425485,128.2189797247834,4096600
2020-08-11,126.59107208251953,128.5376946935607,126.07426310606701,128.4601772899923,6388400
2020-08-12,128.9080352783203,129.40761362035946,127.03893068342904,127.08198713152355,5257300
2020-08-13,127.47822570800781,128.50322165272854,127.07339515600894,127.94334318105138,5155500
2020-08-14,127.68497467041016,128.6324402528576,127.11648743514289,127.14232656920068,4240200
2020-08-17,128.3309783935547,129.39903097499513,127.67635195409338,127.75388249871236,4306900
2020-08-18,129.2784423828125,129.28706418932987,127.96921580595183,128.5635290207516,4322600
2020-08-19,129.53683471679688,130.5618307284375,128.61520837268912,128.83915189018342,7816300
2020-08-20,130.42401123046875,130.5618286896962,128.81331074761138,128.98557600014755,4874700
2020-08-21,131.57821655273438,132.34480817772769,129.70911142534615,130.73410752749402,6722800
2020-08-24,131.92506408691406,132.5753684052468,130.36434430729562,132.436646872497,5387900
2020-08-25,131.8470001220703,132.72275153486603,131.3961188615454,132.47129318111337,3863500
2020-08-26,132.0550994873047,132.35856682081686,130.61575645147659,131.67358560017223,8008300
2020-08-27,132.6446990966797,132.88747824993197,131.699593590771,132.1591407901751,5575400
2020-08-28,133.21697998046875,133.26900219860084,131.70826950227567,132.43662024754246,5395700
2020-08-31,133.017578125,133.8759713210135,132.0204369412153,132.6620752708557,6362700
2020-09-01,131.37879943847656,133.59850242375828,130.12154724155238,133.4164114181886,6307700
2020-09-02,133.38169860839844,133.8152346449997,129.41050692547455,130.74579209679968,6881900
2020-09-03,129.67066955566406,134.80373615994736,128.58682914351454,134.24881039814576,8672800
2020-09-04,128.83828735351562,130.88457878823323,127.57236903290882,130.2082633609556,7200100
2020-09-08,127.6850357055664,130.83251173682334,127.37288921295853,130.27758610890606,8756800
2020-09-09,129.80068969726562,131.01459856594656,128.43071420244482,128.45672530680147,6960700
2020-09-10,127.38158416748047,129.8700772276339,127.04342652784123,129.4105300053158,6191800
2020-09-11,128.1359405517578,128.78624476212218,127.13881272138832,127.5029814915356,3934700
2020-09-14,128.63018798828125,129.6013047833103,128.33537333509827,128.43075182250104,4375800
2020-09-15,129.09837341308594,130.57239343944732,128.77756094753755,129.58393170596065,3658800
2020-09-16,128.6735382080078,130.11288155994123,128.63019517260994,129.5319446425771,4323000
2020-09-17,127.60701751708984,128.8729487845323,126.63590086073211,128.36136611761972,5461400
2020-09-18,129.34982299804688,129.75734798592472,126.76595157549055,127.0347418376075,12174000
2020-09-21,125.81219482421875,128.26599776703736,123.95666064910588,127.96253040321095,7574500
2020-09-22,125.04048919677734,126.02895098673135,124.61561905100507,125.45668015294957,5295900
2020-09-23,125.23991394042969,127.93650908174531,125.18789172395289,127.87580767554094,8784400
2020-09-24,125.43936157226562,125.94226514812163,124.28615370132465,125.34398307976751,5614800
2020-09-25,126.29773712158203,126.80930653330923,124.76301565592894,124.85839412510447,5531200
2020-09-28,127.55500793457031,128.57814690879053,126.95672592435153,127.22551622332554,5843200
2020-09-29,127.51164245605469,128.257325117279,126.64457020953672,127.97986887823899,6768600
2020-09-30,129.0897216796875,129.82672515884778,127.32088686875748,127.84980147402436,8487700
2020-10-01,127.73706817626953,129.7573345273041,126.99138564073756,129.46253318849315,6457800
2020-10-02,126.80064392089844,128.6821890165891,126.44514114181912,126.77463281320696,5485600
2020-10-05,128.526123046875,128.65619182987808,126.95672430414034,127.45962782471096,4992800
2020-10-06,126.81796264648438,128.85558740682666,126.47980505120103,128.5694520215145,5118200
2020-10-07,128.22264099121094,128.5261083225053,126.42779518908365,127.017411164108,5603100
2020-10-08,129.09837341308594,129.93076850835055,128.36135678466965,128.76021579980028,4413500
2020-10-09,130.90188598632812,131.34408802810924,129.58393258920563,129.75734437634696,5054100
2020-10-12,131.65628051757812,132.78347737337273,130.94528797284596,131.44819159252282,7273200
2020-10-13,128.63885498046875,130.16489756067816,128.12728546687558,129.19378075786074,11057600
2020-10-14,128.41342163085938,129.2197925739182,127.79779443470085,129.0377147876352,7706400
2020-10-15,127.62437438964844,128.23998831568537,126.87869167988337,127.87581953609873,5978600
2020-10-16,128.41342163085938,128.9856793325087,127.4683027046041,127.97988545145806,6097000
2020-10-19,125.13587188720703,129.10705109914144,124.97112604491605,128.7862386044521,7250800
2020-10-20,125.33528900146484,126.3757729940868,124.96244107607949,125.43066747256604,5325400
2020-10-21,124.79772186279297,126.02029709939309,124.78038994105688,124.96246773260819,5221300
2020-10-22,125.79485321044922,126.32376785250179,124.71967877548904,124.997148267275,5279700
2020-10-23,125.93356323242188,127.86713041323067,125.16186955179623,126.48848887657435,4154400
2020-10-26,124.83238983154297,125.52605026063723,123.77456065403045,125.2312356477034,6929500
2020-10-27,124.1213607788086,125.109822403421,123.92193790844436,124.63294335217648,4890100
2020-10-28,119.96813201904297,123.1069297222178,119.81205211470831,122.6300372790761,8426100
2020-10-29,118.95365905761719,120.26293355684136,117.96519709749695,119.65598555158758,7205400
2020-10-30,118.88429260253906,119.25712736920062,115.88421639550066,118.51144460540317,7364100
2020-11-02,120.25424194335938,120.53169815922753,119.21375798052885,120.50568705244211,7088000
2020-11-03,120.0894775390625,122.22248057885236,119.46518461182983,121.40743074438363,6363000
2020-11-04,120.86986541748047,123.59247173208053,120.26291749329685,120.94791197453245,10263500
2020-11-05,121.18201446533203,122.97686039668723,120.74847833472133,121.86700896076167,8016200
2020-11-06,123.3410415649414,124.15609168934657,121.08664816681963,121.73695242814621,5942500
2020-11-09,126.66189575195312,129.18507877404932,125.65608892637609,128.69950727756802,12351600
2020-11-10,128.5695037841797,128.9770289003196,126.8180137039917,127.67642020552645,7386500
2020-11-11,128.15330505371094,129.36720113750647,127.33825487010179,129.3411900236019,6382400
2020-11-12,128.5868377685547,128.89030516602753,127.24287292124725,127.98855570404221,4710300
2020-11-13,129.97412109375,130.41633639552057,128.6821919474093,129.2717947091405,5893500
2020-11-16,130.79788208007812,131.188062029638,129.88745337745482,130.85857027066615,6266400
2020-11-17,129.49722290039062,130.60707412543812,129.29778679226334,130.0608144709098,7297700
2020-11-18,127.78042602539062,129.85272805652562,127.78042602539062,129.08103432686795,6661000
2020-11-19,127.58103942871094,127.85850896261051,126.23707448864552,127.71977419566073,7987700
2020-11-20,126.90467071533203,128.27464619540478,126.70524784058784,127.50295257003464,6354900
2020-11-23,125.61249542236328,127.4809229795973,124.88782311582024,127.4809229795973,7318300
2020-11-24,125.61249542236328,126.389551431624,125.38549493645121,125.72600232652262,11034800
2020-11-25,125.44659423828125,125.87441664508071,124.73066149082707,125.77837542406066,7594600
2020-11-27,125.72601318359375,126.30226060806308,125.0449983446419,126.16256184048123,3059000
2020-11-30,126.31974792480469,126.47691241243596,124.9053341481803,125.92685668934362,15663200
2020-12-01,128.73818969726562,130.20500003738076,127.34996823641899,127.7253936674727,9738200
2020-12-02,129.34060668945312,130.7113755611825,128.9564418254677,129.0874143867744,7745500
2020-12-03,130.0915069580078,130.5979050267347,128.94775154519726,129.25332762849916,7310500
2020-12-04,131.2003631591797,131.2352811968144,130.32726567179762,130.7812667731008,6747100
2020-12-07,130.06529235839844,130.8860058668717,129.66366178019013,130.39707356116153,6634700
2020-12-08,132.3179168701172,132.8330411513356,130.57172202741663,130.96461320254238,8339800
2020-12-09,133.67120361328125,134.02043720864037,132.50124309177207,133.43546360908962,8440100
2020-12-10,132.92906188964844,133.5664191786154,132.43139004151297,133.42673373778393,7392900
2020-12-11,133.54022216796875,133.94185276616594,132.03849382717252,132.3004256675266,5977400
2020-12-14,130.15260314941406,134.00295159209247,130.0827537762545,133.80214297076233,8547300
2020-12-15,131.4622802734375,131.61943140872148,130.55425152821144,130.96460836688706,7612600
2020-12-16,130.676513671875,131.7678856508167,130.5717462250684,131.13925432515333,8486100
2020-12-17,134.12518310546875,134.36092307184134,130.92965758559907,131.0431511585591,9920300
2020-12-18,134.9022674560547,135.41740502027184,132.42267416649966,134.151403198242,17137200
2020-12-21,133.6013641357422,133.9418715793073,131.00826386458914,132.719527260103,7893400
2020-12-22,133.33944702148438,134.3696956439336,132.5885826624886,133.06004943562075,4699500
2020-12-23,132.65841674804688,134.1077615820139,132.62348539264048,133.4092810203809,4607300
2020-12-24,133.12115478515625,133.6188133498633,132.5536468333589,132.5798386882167,2114900
2020-12-28,133.74978637695312,134.34348618551877,132.9727302613843,133.8632932966412,3855500
2020-12-29,134.5792236328125,135.26896467046575,134.2823737341976,134.5530317783705,5212000
2020-12-30,136.24684143066406,136.53496514914053,134.980852962746,135.1030860564262,5412800
2020-12-31,137.4080352783203,137.65250141728225,135.42610099521676,136.6658973634967,5099900
2021-01-04,136.63975524902344,137.4080852925087,134.5705184902127,137.28585217853697,11765900
2021-01-05,138.24623107910156,138.61293036708759,135.3912123392658,136.42146081659675,9602300
2021-01-06,139.54714965820312,139.89638326575871,136.83181639387286,137.28583074162162,8230100
2021-01-07,140.0186309814453,140.59487848425135,138.2549837599983,138.82249176213756,7747200
2021-01-08,139.73046875,140.65596296436863,139.5907833243043,140.14082549604476,8228900
2021-01-11,139.14552307128906,140.8480735943235,138.62167264470108,140.1845110692734,7066200
2021-01-12,138.06288146972656,139.398719284134,137.3644009593888,138.95343113105974,6903200
2021-01-13,137.85336303710938,138.35103500432132,136.858032425096,138.15021298821273,6643100
2021-01-14,140.2630615234375,141.398090561452,139.3550462864696,140.08844474583668,10030800
2021-01-15,139.95750427246094,140.92664283894962,138.91851632107844,139.95750427246094,7630800
2021-01-19,142.122802734375,142.34980327672767,140.65600540395494,141.44178778490712,9057600
2021-01-20,141.77354431152344,143.31019076859812,141.2671462771402,142.48947717226693,6839900
2021-01-21,141.2060089111328,141.86083182265853,139.74793816015762,140.84804917786082,6818000
2021-01-22,142.79507446289062,144.20076173131395,141.3282639851232,141.7560864833071,8137000
2021-01-25,144.9167022705078,145.01274351710515,142.89112323646745,144.06979672935205,9924400
2021-01-26,148.84561157226562,151.6133281839772,147.89393879193454,148.16459680079876,14205700
2021-01-27,146.57559204101562,149.22980220753706,146.20015324092756,147.6582242630927,14207300
2021-01-28,147.69314575195312,149.17740853050051,146.50573286463364,146.85496646344203,8944400
2021-01-29,142.4283447265625,144.93412932583337,140.17575244317112,143.41493546334,22505900
2021-02-01,142.0616912841797,144.3317366500727,141.96565003223435,144.3317366500727,9971400
2021-02-02,140.7869415283203,142.89110924714467,140.72581832173836,142.6466430656323,11443300
2021-02-03,140.1321258544922,141.02268888926238,139.32015170691378,140.51629082331104,8601900
2021-02-04,141.4330291748047,141.52033090688607,139.48601270345338,140.5686580960359,7758100
2021-02-05,143.58090209960938,144.44527354643162,143.06577769704424,143.93887532406822,9495300
2021-02-08,143.9912109375,144.864308272791,143.08319557065693,144.08725217727834,6035300
2021-02-09,145.16990661621094,145.44929085307083,144.03487734589697,144.23568601511587,5544200
2021-02-10,145.641357421875,146.62796162686786,144.67221889302917,146.58430409770398,5921300
2021-02-11,144.9864959716797,146.13899048817456,144.58487878374038,145.8072093414738,4871300
2021-02-12,145.44056701660156,145.67630704572852,143.1879741177671,143.5372077500663,4413100
2021-02-16,144.12217712402344,145.85090604077152,143.74673835888694,145.44054924563528,5656100
2021-02-17,144.63726806640625,145.0126934227911,143.50223917755173,144.03482893880783,6676700
2021-02-18,144.70712280273438,145.07382199783606,143.44986080672578,144.02610810863055,5189100
2021-02-19,142.2974090576172,144.8992488749812,142.23629916789866,144.58493328131885,8190900
2021-02-22,142.2095184326172,142.79813967083658,140.8214211552047,142.2095184326172,6447100
2021-02-23,140.95323181152344,143.36922147484478,140.91808263662315,141.8669092766945,7042800
2021-02-24,142.84210205078125,144.4234799055207,141.37493891500404,142.67517697090827,10286100
2021-02-25,142.991455078125,143.81728649499706,142.3149875604606,143.31652465197948,9719700
2021-02-26,139.21372985839844,142.6839670463031,138.78323958032058,142.32376171600222,14417500
2021-03-01,139.96926879882812,141.9108384310053,139.7671945577284,141.84055348699002,10551400
2021-03-02,139.70571899414062,141.25194771629538,139.33673305154065,140.37340592758576,7610900
2021-03-03,137.2457733154297,139.60025842868765,137.10520343853872,139.02921173635485,8499600
2021-03-04,134.47840881347656,137.1403895742376,133.07273647665562,137.04374943351257,11033200
2021-03-05,137.14036560058594,137.65870198955233,134.53109566262506,135.2778480690641,8331600
2021-03-08,138.28245544433594,139.97804786217907,137.03492786401497,137.93104413357705,6546700
2021-03-09,138.54603576660156,141.22559087170262,137.83441907100567,137.83441907100567,7461300
2021-03-10,139.81988525390625,140.47879143023093,138.24730174482275,139.5299783331462,6635600
2021-03-11,139.81114196777344,141.12017407997962,139.61786169870987,140.1625533267159,6305600
2021-03-12,140.21527099609375,140.83902814190563,139.8550656552821,139.93413119678218,5474800
2021-03-15,140.93568420410156,141.146539077421,139.2488854340009,140.34706276392203,5524100
2021-03-16,141.770263671875,142.04260944215005,140.77752070978997,140.97080094782038,6369100
2021-03-17,141.24314880371094,142.08654130440465,140.1537523010426,141.29585915931904,6001400
2021-03-18,140.9795684814453,141.875684647002,140.5315171014073,140.75115249651074,4801800
2021-03-19,140.60179138183594,141.88446801274668,140.1010296420528,141.17285146356588,14891500
2021-03-22,141.0059814453125,141.13775737418842,138.80962659413942,139.0819724508071,7544100
2021-03-23,140.87416076660156,141.6209131354967,139.58270345191494,140.75116547022577,7178300
2021-03-24,142.24468994140625,142.74545173982676,140.40854100472694,140.65453160842165,6370100
2021-03-25,142.29739379882812,142.71909004225972,141.1289317819089,142.71030945162974,6269800
2021-03-26,144.8978729248047,145.04723680730842,141.7790606835323,142.4028177695939,7619200
2021-03-29,145.87307739257812,146.74283861736046,143.7558018018297,143.93150748412842,8535100
2021-03-30,144.96817016601562,145.5392303500534,144.28290866955692,144.9769641630749,7236300
2021-03-31,144.38833618164062,145.30201366657005,143.8172760237624,144.9242471638585,8281500
2021-04-01,143.05294799804688,143.940270297623,142.55217278959006,142.850887158635,7229700
2021-04-05,143.58004760742188,144.7397289569124,142.90358022570007,143.76454724228844,7387100
2021-04-06,143.544921875,144.5376782445919,143.20229116242575,144.1511177677426,5074200
2021-04-07,143.73817443847656,144.32679563108127,143.4834033035053,143.68546409368798,4608000
2021-04-08,143.17591857910156,144.17745541759913,143.07049788204296,144.08081531013534,5039400
2021-04-09,141.66485595703125,143.14079964957958,140.3733985233099,142.42918298313785,8418300
2021-04-12,142.00750732421875,142.39406789187905,140.8654002121729,141.5243066146434,5022800
2021-04-13,140.1098175048828,140.50515856322897,137.51812233852283,137.80804268943845,18424100
2021-04-14,140.4963836669922,140.66330873084365,138.4054501816648,138.66023477559037,7718300
2021-04-15,140.90928649902344,142.6663696966697,140.7687166258963,141.19920683529278,7524600
